14037,17,GX000-07-4584575,246
14037,6,GX002-12-9743659,1
14037,8,GX002-12-9743659,76
14037,9,GX002-12-9743659,1
14037,11,GX002-12-9743659,12
14037,17,GX002-12-9743659,235
14037,18,GX002-12-9743659,1
14037,19,GX002-12-9743659,274
14037,21,GX002-12-9743659,57
14037,22,GX002-12-9743659,1
14037,13,GX004-60-9416940,1
14037,25,GX004-60-9416940,51
14037,2,GX025-90-14243696,32
14037,6,GX025-90-14243696,231
14037,8,GX025-90-14243696,338
14037,9,GX025-90-14243696,262
14037,11,GX025-90-14243696,267
14037,14,GX025-90-14243696,44
14037,15,GX025-90-14243696,1
14037,17,GX025-90-14243696,172
14037,19,GX025-90-14243696,312
14037,22,GX025-90-14243696,292
14037,6,GX039-05-10560983,21
14037,8,GX039-05-10560983,209
14037,9,GX039-05-10560983,141
14037,10,GX039-05-10560983,86
14037,11,GX039-05-10560983,143
14037,14,GX039-05-10560983,157
14037,15,GX039-05-10560983,91
14037,21,GX039-05-10560983,44
14037,22,GX039-05-10560983,180
14037,6,GX054-15-15832567,159
14037,8,GX054-15-15832567,239
14037,9,GX054-15-15832567,129
14037,10,GX054-15-15832567,1
14037,11,GX054-15-15832567,171
14037,14,GX054-15-15832567,1
14037,15,GX054-15-15832567,84
14037,16,GX054-15-15832567,1
14037,17,GX054-15-15832567,120
14037,19,GX054-15-15832567,218
14037,22,GX054-15-15832567,192
14037,23,GX054-15-15832567,1
14037,2,GX062-19-7355440,31
14037,3,GX062-19-7355440,38
14037,10,GX062-19-7355440,221
14037,14,GX062-19-7355440,226
14037,12,GX081-69-1048268,1
14037,23,GX081-69-1048268,51
14037,8,GX091-49-3018556,1
14037,20,GX091-49-3018556,1
14037,1,GX121-68-4625340,3
14037,2,GX121-68-4625340,139
14037,3,GX121-68-4625340,1
14037,6,GX121-68-4625340,18
14037,8,GX121-68-4625340,343
14037,9,GX121-68-4625340,267
14037,10,GX121-68-4625340,26
14037,11,GX121-68-4625340,272
14037,12,GX121-68-4625340,30
14037,14,GX121-68-4625340,207
14037,15,GX121-68-4625340,197
14037,22,GX121-68-4625340,290
14037,23,GX121-68-4625340,81
14037,6,GX228-02-10524405,200
14037,8,GX228-02-10524405,154
14037,9,GX228-02-10524405,48
14037,11,GX228-02-10524405,86
14037,15,GX228-02-10524405,44
14037,17,GX228-02-10524405,64
14037,19,GX228-02-10524405,1
14037,22,GX228-02-10524405,219
14037,1,GX251-96-8493810,1
14037,2,GX251-96-8493810,1
14037,6,GX251-96-8493810,232
14037,8,GX251-96-8493810,330
14037,9,GX251-96-8493810,249
14037,11,GX251-96-8493810,259
14037,14,GX251-96-8493810,117
14037,15,GX251-96-8493810,132
14037,16,GX251-96-8493810,26
14037,17,GX251-96-8493810,1
14037,19,GX251-96-8493810,310
14037,21,GX251-96-8493810,1
14037,22,GX251-96-8493810,291
14037,23,GX251-96-8493810,17
14037,1,GX257-67-14110887,104
14037,5,GX259-75-11830348,1
14037,24,GX262-10-8542836,1
14037,25,GX262-10-8542836,1
14037,4,GX266-81-7615384,1
14037,5,GX266-81-7615384,71
14037,8,GX266-81-7615384,63
14037,9,GX266-81-7615384,5
14037,11,GX266-81-7615384,1
14037,22,GX266-81-7615384,13
14043,13,GX000-15-3636699,67
14043,24,GX000-15-3636699,68
14043,25,GX000-15-3636699,65
14043,10,GX000-20-1644302,40
14043,17,GX000-20-1644302,268
14043,19,GX000-20-1644302,24
14043,13,GX000-28-13950539,85
14043,23,GX000-28-13950539,25
14043,24,GX000-56-14884028,13
14043,25,GX000-56-14884028,14
14043,10,GX000-80-10155863,20
14043,17,GX000-80-10155863,267
14043,18,GX000-80-10155863,82
14043,19,GX000-80-10155863,8
14043,13,GX000-92-2936929,82
14043,24,GX000-92-2936929,89
14043,25,GX000-92-2936929,83
14043,6,GX001-21-6783629,403
14043,8,GX001-21-6783629,7
14043,9,GX001-21-6783629,53
14043,10,GX001-21-6783629,275
14043,11,GX001-21-6783629,259
14043,14,GX001-21-6783629,36
14043,15,GX001-21-6783629,229
14043,22,GX001-21-6783629,377
14043,15,GX001-82-4265469,1
14043,17,GX001-82-4265469,265
14043,19,GX001-82-4265469,122
14043,21,GX001-82-4265469,3
14043,1,GX001-90-15222563,161
14043,3,GX001-90-15222563,47
14043,5,GX001-90-15222563,59
14043,6,GX001-90-15222563,318
14043,8,GX001-90-15222563,384
14043,9,GX001-90-15222563,403
14043,11,GX001-90-15222563,379
14043,14,GX001-90-15222563,359
14043,15,GX001-90-15222563,290
14043,21,GX001-90-15222563,128
14043,22,GX001-90-15222563,223
14043,13,GX002-31-7623468,87
14043,24,GX002-31-7623468,93
14043,25,GX002-31-7623468,87
14043,8,GX002-45-1628665,67
14043,9,GX002-45-1628665,189
14043,10,GX002-45-1628665,80
14043,15,GX002-45-1628665,31
14043,17,GX002-45-1628665,262
14043,18,GX002-45-1628665,136
14043,19,GX002-45-1628665,87
14043,24,GX002-82-5309308,10
14043,25,GX002-82-5309308,11
14043,1,GX003-03-14442256,99
14043,6,GX003-03-14442256,416
14043,8,GX003-03-14442256,244
14043,9,GX003-03-14442256,222
14043,11,GX003-03-14442256,200
14043,14,GX003-03-14442256,299
14043,15,GX003-03-14442256,180
14043,21,GX003-03-14442256,174
14043,22,GX003-03-14442256,384
14043,15,GX004-80-16628081,62
14043,17,GX004-80-16628081,257
14043,18,GX004-80-16628081,77
14043,19,GX004-80-16628081,61
14043,13,GX004-90-5484836,93
14043,24,GX004-90-5484836,96
14043,25,GX004-90-5484836,90
14043,1,GX005-68-4648846,171
14043,2,GX005-68-4648846,74
